"GenBank_ID","Country","State","City","Serotype","Date","Decimal_Date","Sequence_name"
"PP269944.1","Viet_Nam","NA","NA","Dengue_3","2012-10-26","2012.81643835616","PP269944.1|Viet_Nam|NA|NA|Dengue_3|2012-10-26|2012.81643835616"
"PP269945.1","Viet_Nam","NA","NA","Dengue_3","2011-05-17","2011.37260273973","PP269945.1|Viet_Nam|NA|NA|Dengue_3|2011-05-17|2011.37260273973"
"PP269946.1","Viet_Nam","NA","NA","Dengue_3","2012-07-02","2012.49863013699","PP269946.1|Viet_Nam|NA|NA|Dengue_3|2012-07-02|2012.49863013699"
"PP269947.1","Viet_Nam","NA","NA","Dengue_3","2012-01-30","2012.07945205479","PP269947.1|Viet_Nam|NA|NA|Dengue_3|2012-01-30|2012.07945205479"
"PP269948.1","Viet_Nam","NA","NA","Dengue_3","2013-08-27","2013.65205479452","PP269948.1|Viet_Nam|NA|NA|Dengue_3|2013-08-27|2013.65205479452"
"PP269949.1","Viet_Nam","NA","NA","Dengue_3","2014-04-14","2014.28219178082","PP269949.1|Viet_Nam|NA|NA|Dengue_3|2014-04-14|2014.28219178082"
"PP269950.1","Viet_Nam","NA","NA","Dengue_3","2012-01-05","2012.01095890411","PP269950.1|Viet_Nam|NA|NA|Dengue_3|2012-01-05|2012.01095890411"
"PP269951.1","Viet_Nam","NA","NA","Dengue_3","2012-09-17","2012.7095890411","PP269951.1|Viet_Nam|NA|NA|Dengue_3|2012-09-17|2012.7095890411"
"PP269952.1","Viet_Nam","NA","NA","Dengue_3","2012-11-08","2012.85205479452","PP269952.1|Viet_Nam|NA|NA|Dengue_3|2012-11-08|2012.85205479452"
"PP269953.1","Viet_Nam","NA","NA","Dengue_3","2013-09-12","2013.69589041096","PP269953.1|Viet_Nam|NA|NA|Dengue_3|2013-09-12|2013.69589041096"
"PP269954.1","Viet_Nam","NA","NA","Dengue_3","2012-02-21","2012.1397260274","PP269954.1|Viet_Nam|NA|NA|Dengue_3|2012-02-21|2012.1397260274"
"PP269955.1","Viet_Nam","NA","NA","Dengue_3","2012-12-07","2012.93150684932","PP269955.1|Viet_Nam|NA|NA|Dengue_3|2012-12-07|2012.93150684932"
"PP269956.1","Viet_Nam","NA","NA","Dengue_3","2013-01-05","2013.01095890411","PP269956.1|Viet_Nam|NA|NA|Dengue_3|2013-01-05|2013.01095890411"
"PP269957.1","Viet_Nam","NA","NA","Dengue_3","2013-01-24","2013.06301369863","PP269957.1|Viet_Nam|NA|NA|Dengue_3|2013-01-24|2013.06301369863"
"PP269958.1","Viet_Nam","NA","NA","Dengue_3","2013-03-15","2013.2","PP269958.1|Viet_Nam|NA|NA|Dengue_3|2013-03-15|2013.2"
"PP269959.1","Viet_Nam","NA","NA","Dengue_3","2013-08-10","2013.60547945205","PP269959.1|Viet_Nam|NA|NA|Dengue_3|2013-08-10|2013.60547945205"
"PP269960.1","Viet_Nam","NA","NA","Dengue_3","2013-10-10","2013.77260273973","PP269960.1|Viet_Nam|NA|NA|Dengue_3|2013-10-10|2013.77260273973"
"PP269961.1","Viet_Nam","NA","NA","Dengue_3","2013-11-12","2013.86301369863","PP269961.1|Viet_Nam|NA|NA|Dengue_3|2013-11-12|2013.86301369863"
"PP269962.1","Viet_Nam","NA","NA","Dengue_3","2013-11-27","2013.90410958904","PP269962.1|Viet_Nam|NA|NA|Dengue_3|2013-11-27|2013.90410958904"
"PP269963.1","Viet_Nam","NA","NA","Dengue_3","2013-12-02","2013.91780821918","PP269963.1|Viet_Nam|NA|NA|Dengue_3|2013-12-02|2013.91780821918"
"PP269964.1","Viet_Nam","NA","NA","Dengue_3","2012-12-26","2012.98356164384","PP269964.1|Viet_Nam|NA|NA|Dengue_3|2012-12-26|2012.98356164384"
"PP269965.1","Viet_Nam","NA","NA","Dengue_3","2013-11-12","2013.86301369863","PP269965.1|Viet_Nam|NA|NA|Dengue_3|2013-11-12|2013.86301369863"
"PP269966.1","Viet_Nam","NA","NA","Dengue_3","2013-12-02","2013.91780821918","PP269966.1|Viet_Nam|NA|NA|Dengue_3|2013-12-02|2013.91780821918"
"PP269967.1","Viet_Nam","NA","NA","Dengue_3","2014-12-03","2014.92054794521","PP269967.1|Viet_Nam|NA|NA|Dengue_3|2014-12-03|2014.92054794521"
"PP269968.1","Viet_Nam","NA","NA","Dengue_3","2013-07-18","2013.54246575342","PP269968.1|Viet_Nam|NA|NA|Dengue_3|2013-07-18|2013.54246575342"
"PP269969.1","Viet_Nam","NA","NA","Dengue_3","2013-12-20","2013.96712328767","PP269969.1|Viet_Nam|NA|NA|Dengue_3|2013-12-20|2013.96712328767"
"PP269970.1","Viet_Nam","NA","NA","Dengue_3","2014-02-25","2014.15068493151","PP269970.1|Viet_Nam|NA|NA|Dengue_3|2014-02-25|2014.15068493151"
"PP269971.1","Viet_Nam","NA","NA","Dengue_3","2014-10-14","2014.78356164384","PP269971.1|Viet_Nam|NA|NA|Dengue_3|2014-10-14|2014.78356164384"
"PP269972.1","Viet_Nam","NA","NA","Dengue_3","2013-09-17","2013.7095890411","PP269972.1|Viet_Nam|NA|NA|Dengue_3|2013-09-17|2013.7095890411"
"PP269973.1","Viet_Nam","NA","NA","Dengue_3","2012-09-13","2012.69863013699","PP269973.1|Viet_Nam|NA|NA|Dengue_3|2012-09-13|2012.69863013699"
"PP269974.1","Viet_Nam","NA","NA","Dengue_3","2013-05-16","2013.3698630137","PP269974.1|Viet_Nam|NA|NA|Dengue_3|2013-05-16|2013.3698630137"
"PP269975.1","Viet_Nam","NA","NA","Dengue_3","2013-10-15","2013.78630136986","PP269975.1|Viet_Nam|NA|NA|Dengue_3|2013-10-15|2013.78630136986"
"PP269976.1","Viet_Nam","NA","NA","Dengue_3","2015-03-25","2015.22739726027","PP269976.1|Viet_Nam|NA|NA|Dengue_3|2015-03-25|2015.22739726027"
"PP269977.1","Viet_Nam","NA","NA","Dengue_3","2015-08-24","2015.64383561644","PP269977.1|Viet_Nam|NA|NA|Dengue_3|2015-08-24|2015.64383561644"
"PP390248.1","India","NA","NA","Dengue_3","2022-10-22","2022.80547945205","PP390248.1|India|NA|NA|Dengue_3|2022-10-22|2022.80547945205"
"PP397046.1","India","NA","NA","Dengue_3","2018-09-26","2018.73424657534","PP397046.1|India|NA|NA|Dengue_3|2018-09-26|2018.73424657534"
"PP397047.1","India","NA","NA","Dengue_3","2018-09-26","2018.73424657534","PP397047.1|India|NA|NA|Dengue_3|2018-09-26|2018.73424657534"
"OR836572.1","India","NA","NA","Dengue_3","2023-09-16","2023.70684931507","OR836572.1|India|NA|NA|Dengue_3|2023-09-16|2023.70684931507"
"OR836574.1","India","NA","NA","Dengue_3","2023-09-26","2023.73424657534","OR836574.1|India|NA|NA|Dengue_3|2023-09-26|2023.73424657534"
"OR875976.1","Indonesia","NA","NA","Dengue_3","2022-11-15","2022.87123287671","OR875976.1|Indonesia|NA|NA|Dengue_3|2022-11-15|2022.87123287671"
"OR922653.1","India","Kolkata","NA","Dengue_3","2017-10-27","2017.81917808219","OR922653.1|India|Kolkata|NA|Dengue_3|2017-10-27|2017.81917808219"
"OR922654.1","India","Kolkata","NA","Dengue_3","2017-11-07","2017.84931506849","OR922654.1|India|Kolkata|NA|Dengue_3|2017-11-07|2017.84931506849"
"OR922655.1","India","Kolkata","NA","Dengue_3","2017-11-19","2017.88219178082","OR922655.1|India|Kolkata|NA|Dengue_3|2017-11-19|2017.88219178082"
"OR922656.1","India","Kolkata","NA","Dengue_3","2017-11-16","2017.87397260274","OR922656.1|India|Kolkata|NA|Dengue_3|2017-11-16|2017.87397260274"
"OR922657.1","India","Kolkata","NA","Dengue_3","2017-11-20","2017.88493150685","OR922657.1|India|Kolkata|NA|Dengue_3|2017-11-20|2017.88493150685"
"PP087306.1","India","NA","NA","Dengue_3","2017-12-10","2017.9397260274","PP087306.1|India|NA|NA|Dengue_3|2017-12-10|2017.9397260274"
"PP087307.1","India","NA","NA","Dengue_3","2021-12-11","2021.94246575342","PP087307.1|India|NA|NA|Dengue_3|2021-12-11|2021.94246575342"
"PP087308.1","India","NA","NA","Dengue_3","2021-12-11","2021.94246575342","PP087308.1|India|NA|NA|Dengue_3|2021-12-11|2021.94246575342"
"PP152300.1","India","NA","NA","Dengue_3","2023-10-15","2023.78630136986","PP152300.1|India|NA|NA|Dengue_3|2023-10-15|2023.78630136986"
"PP152301.1","India","NA","NA","Dengue_3","2023-10-15","2023.78630136986","PP152301.1|India|NA|NA|Dengue_3|2023-10-15|2023.78630136986"
"PP234923.1","Philippines","NA","NA","Dengue_3","2019-07-01","2019.49589041096","PP234923.1|Philippines|NA|NA|Dengue_3|2019-07-01|2019.49589041096"
"PP234924.1","Philippines","NA","NA","Dengue_3","2018-07-01","2018.49589041096","PP234924.1|Philippines|NA|NA|Dengue_3|2018-07-01|2018.49589041096"
"PP234925.1","Philippines","NA","NA","Dengue_3","2018-07-01","2018.49589041096","PP234925.1|Philippines|NA|NA|Dengue_3|2018-07-01|2018.49589041096"
"PP234926.1","Philippines","NA","NA","Dengue_3","2018-07-01","2018.49589041096","PP234926.1|Philippines|NA|NA|Dengue_3|2018-07-01|2018.49589041096"
"OR418423.1","Thailand","NA","NA","Dengue_3","2023-06-15","2023.45205479452","OR418423.1|Thailand|NA|NA|Dengue_3|2023-06-15|2023.45205479452"
"OR554125.1","India","Kolkata","NA","Dengue_3","2018-08-14","2018.61643835616","OR554125.1|India|Kolkata|NA|Dengue_3|2018-08-14|2018.61643835616"
"OR554126.1","India","Kolkata","NA","Dengue_3","2018-09-26","2018.73424657534","OR554126.1|India|Kolkata|NA|Dengue_3|2018-09-26|2018.73424657534"
"OR554127.1","India","Kolkata","NA","Dengue_3","2018-09-28","2018.7397260274","OR554127.1|India|Kolkata|NA|Dengue_3|2018-09-28|2018.7397260274"
"OR618322.1","Taiwan","NA","NA","Dengue_3","2016-12-04","2016.92328767123","OR618322.1|Taiwan|NA|NA|Dengue_3|2016-12-04|2016.92328767123"
"OR618323.1","Taiwan","NA","NA","Dengue_3","2017-01-09","2017.02191780822","OR618323.1|Taiwan|NA|NA|Dengue_3|2017-01-09|2017.02191780822"
"OR816144.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OR816144.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OR215479.1","India","Madhya_Pradesh","NA","Dengue_3","2019-10-11","2019.77534246575","OR215479.1|India|Madhya_Pradesh|NA|Dengue_3|2019-10-11|2019.77534246575"
"OR215480.1","India","Madhya_Pradesh","NA","Dengue_3","2019-11-04","2019.84109589041","OR215480.1|India|Madhya_Pradesh|NA|Dengue_3|2019-11-04|2019.84109589041"
"OR215489.1","India","Madhya_Pradesh","NA","Dengue_3","2021-09-09","2021.68767123288","OR215489.1|India|Madhya_Pradesh|NA|Dengue_3|2021-09-09|2021.68767123288"
"OR215490.1","India","Madhya_Pradesh","NA","Dengue_3","2021-09-18","2021.71232876712","OR215490.1|India|Madhya_Pradesh|NA|Dengue_3|2021-09-18|2021.71232876712"
"OR215491.1","India","Madhya_Pradesh","NA","Dengue_3","2021-10-19","2021.79726027397","OR215491.1|India|Madhya_Pradesh|NA|Dengue_3|2021-10-19|2021.79726027397"
"OR215492.1","India","Madhya_Pradesh","NA","Dengue_3","2021-10-29","2021.82465753425","OR215492.1|India|Madhya_Pradesh|NA|Dengue_3|2021-10-29|2021.82465753425"
"OR361755.1","India","bhubaneswar","NA","Dengue_3","2022-11-07","2022.84931506849","OR361755.1|India|bhubaneswar|NA|Dengue_3|2022-11-07|2022.84931506849"
"OR364401.1","China","Guangzhou","NA","Dengue_3","2023-06-20","2023.46575342466","OR364401.1|China|Guangzhou|NA|Dengue_3|2023-06-20|2023.46575342466"
"OR364402.1","China","Guangzhou","NA","Dengue_3","2023-06-15","2023.45205479452","OR364402.1|China|Guangzhou|NA|Dengue_3|2023-06-15|2023.45205479452"
"OR389033.1","Cambodia","NA","NA","Dengue_3","2011-06-15","2011.45205479452","OR389033.1|Cambodia|NA|NA|Dengue_3|2011-06-15|2011.45205479452"
"OR389035.1","India","NA","NA","Dengue_3","2015-06-15","2015.45205479452","OR389035.1|India|NA|NA|Dengue_3|2015-06-15|2015.45205479452"
"OR029719.1","China","NA","NA","Dengue_3","2019-07-27","2019.56712328767","OR029719.1|China|NA|NA|Dengue_3|2019-07-27|2019.56712328767"
"OR166173.1","India","NA","NA","Dengue_3","2019-08-10","2019.60547945205","OR166173.1|India|NA|NA|Dengue_3|2019-08-10|2019.60547945205"
"OQ861108.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ861108.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ867398.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ867398.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ874081.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ874081.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ927220.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ927220.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ927221.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ927221.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ927222.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ927222.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ927223.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ927223.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ927224.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ927224.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ941476.1","India","NA","NA","Dengue_3","2022-06-13","2022.44657534247","OQ941476.1|India|NA|NA|Dengue_3|2022-06-13|2022.44657534247"
"OQ970586.1","India","NA","NA","Dengue_3","2016-10-21","2016.80273972603","OQ970586.1|India|NA|NA|Dengue_3|2016-10-21|2016.80273972603"
"OQ970640.1","India","NA","NA","Dengue_3","2016-10-09","2016.7698630137","OQ970640.1|India|NA|NA|Dengue_3|2016-10-09|2016.7698630137"
"OQ976889.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ976889.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ976890.1","China","Yunnan_Province","NA","Dengue_3","2019-09-15","2019.70410958904","OQ976890.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904"
"OQ996974.1","India","NA","NA","Dengue_3","2016-10-12","2016.77808219178","OQ996974.1|India|NA|NA|Dengue_3|2016-10-12|2016.77808219178"
"OQ721955.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721955.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721956.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721956.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721957.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721957.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721958.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721958.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721959.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721959.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721960.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721960.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721961.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721961.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721962.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721962.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ721963.1","India","NA","NA","Dengue_3","2022-06-15","2022.45205479452","OQ721963.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452"
"OQ799293.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799293.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ799298.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799298.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ799313.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799313.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ799535.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799535.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ799649.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799649.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ799653.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799653.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ799907.1","India","NA","NA","Dengue_3","2018-09-15","2018.70410958904","OQ799907.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904"
"OQ568190.1","India","NA","NA","Dengue_3","2022-09-05","2022.67671232877","OQ568190.1|India|NA|NA|Dengue_3|2022-09-05|2022.67671232877"
"OQ568191.1","India","NA","NA","Dengue_3","2022-10-02","2022.75068493151","OQ568191.1|India|NA|NA|Dengue_3|2022-10-02|2022.75068493151"
"OQ579365.1","Philippines","NA","NA","Dengue_3","2016-01-15","2016.03835616438","OQ579365.1|Philippines|NA|NA|Dengue_3|2016-01-15|2016.03835616438"
"OQ579366.1","Philippines","NA","NA","Dengue_3","2016-02-15","2016.12328767123","OQ579366.1|Philippines|NA|NA|Dengue_3|2016-02-15|2016.12328767123"
"OQ579367.1","Philippines","NA","NA","Dengue_3","2016-02-15","2016.12328767123","OQ579367.1|Philippines|NA|NA|Dengue_3|2016-02-15|2016.12328767123"
"OQ579368.1","Philippines","NA","NA","Dengue_3","2016-03-15","2016.2","OQ579368.1|Philippines|NA|NA|Dengue_3|2016-03-15|2016.2"
"OQ579369.1","Philippines","NA","NA","Dengue_3","2016-03-15","2016.2","OQ579369.1|Philippines|NA|NA|Dengue_3|2016-03-15|2016.2"
"OQ579370.1","Philippines","NA","NA","Dengue_3","2016-03-15","2016.2","OQ579370.1|Philippines|NA|NA|Dengue_3|2016-03-15|2016.2"
"OQ579371.1","Philippines","NA","NA","Dengue_3","2015-03-15","2015.2","OQ579371.1|Philippines|NA|NA|Dengue_3|2015-03-15|2015.2"
"OQ579372.1","Philippines","NA","NA","Dengue_3","2015-06-15","2015.45205479452","OQ579372.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452"
"OQ579373.1","Philippines","NA","NA","Dengue_3","2015-06-15","2015.45205479452","OQ579373.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452"
"OQ579374.1","Philippines","NA","NA","Dengue_3","2015-06-15","2015.45205479452","OQ579374.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452"
"OQ579375.1","Philippines","NA","NA","Dengue_3","2015-06-15","2015.45205479452","OQ579375.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452"
"OQ579376.1","Philippines","NA","NA","Dengue_3","2015-06-15","2015.45205479452","OQ579376.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452"
"OQ579377.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579377.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579378.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579378.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579379.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579379.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579380.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579380.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579381.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579381.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579382.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579382.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579383.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579383.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579384.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579384.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579385.1","Philippines","NA","NA","Dengue_3","2015-07-15","2015.53424657534","OQ579385.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534"
"OQ579386.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579386.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579387.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579387.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579388.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579388.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579389.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579389.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579390.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579390.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579391.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579391.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579392.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579392.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579393.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579393.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579394.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579394.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579395.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579395.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579396.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579396.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579397.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579397.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579398.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579398.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579399.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579399.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579400.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579400.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579401.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579401.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579402.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579402.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579403.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579403.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579404.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579404.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579405.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579405.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579406.1","Philippines","NA","NA","Dengue_3","2015-08-15","2015.61917808219","OQ579406.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219"
"OQ579407.1","Philippines","NA","NA","Dengue_3","2015-09-15","2015.70410958904","OQ579407.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904"
"OQ579408.1","Philippines","NA","NA","Dengue_3","2016-05-15","2016.36712328767","OQ579408.1|Philippines|NA|NA|Dengue_3|2016-05-15|2016.36712328767"
"OQ579409.1","Philippines","NA","NA","Dengue_3","2016-05-15","2016.36712328767","OQ579409.1|Philippines|NA|NA|Dengue_3|2016-05-15|2016.36712328767"
"OQ579410.1","Philippines","NA","NA","Dengue_3","2016-06-15","2016.45205479452","OQ579410.1|Philippines|NA|NA|Dengue_3|2016-06-15|2016.45205479452"
"OQ579411.1","Philippines","NA","NA","Dengue_3","2016-07-15","2016.53424657534","OQ579411.1|Philippines|NA|NA|Dengue_3|2016-07-15|2016.53424657534"
"OQ579412.1","Philippines","NA","NA","Dengue_3","2016-08-15","2016.61917808219","OQ579412.1|Philippines|NA|NA|Dengue_3|2016-08-15|2016.61917808219"
"OQ579413.1","Philippines","NA","NA","Dengue_3","2016-08-15","2016.61917808219","OQ579413.1|Philippines|NA|NA|Dengue_3|2016-08-15|2016.61917808219"
"OQ579414.1","Philippines","NA","NA","Dengue_3","2016-08-15","2016.61917808219","OQ579414.1|Philippines|NA|NA|Dengue_3|2016-08-15|2016.61917808219"
"OQ579415.1","Philippines","NA","NA","Dengue_3","2016-08-15","2016.61917808219","OQ579415.1|Philippines|NA|NA|Dengue_3|2016-08-15|2016.61917808219"
"OQ579416.1","Philippines","NA","NA","Dengue_3","2016-08-15","2016.61917808219","OQ579416.1|Philippines|NA|NA|Dengue_3|2016-08-15|2016.61917808219"
"OQ579417.1","Philippines","NA","NA","Dengue_3","2016-08-15","2016.61917808219","OQ579417.1|Philippines|NA|NA|Dengue_3|2016-08-15|2016.61917808219"
"OQ579418.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579418.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579419.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579419.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579420.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579420.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579421.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579421.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579422.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579422.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579423.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579423.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579424.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579424.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
"OQ579425.1","Philippines","NA","NA","Dengue_3","2016-09-15","2016.70410958904","OQ579425.1|Philippines|NA|NA|Dengue_3|2016-09-15|2016.70410958904"
